id,pn,num,company_name,aog_status,create_time,PNR_ID
163925,541674-4,1.0,北京飞机维修工程有限公司重庆分公司,Done,2023-12-27 15:57:22,21-5X-40
165633,541674-4,1.0,北京飞机维修工程有限公司天津分公司,Done,2024-01-04 16:11:32,21-5X-11
165633,541674-4,1.0,北京飞机维修工程有限公司天津分公司,Done,2024-01-04 16:11:32,21-5X-40
165972,4101054,1.0,昆明航空有限公司,Confirm,2024-01-05 22:20:31,21-2x-25
165972,4101054,1.0,昆明航空有限公司,Confirm,2024-01-05 22:20:31,21-2x-24
166587,396608-1,1.0,中国邮政航空有限责任公司,Done,2024-01-09 07:13:52,21-5X-03
167850,0123FA2,1.0,北京飞机维修工程有限公司重庆分公司,Done,2024-01-14 10:54:17,21-2x-29
167877,541674-4,1.0,北京飞机维修工程有限公司重庆分公司,Done,2024-01-14 14:39:33,21-5X-11
167877,541674-4,1.0,北京飞机维修工程有限公司重庆分公司,Done,2024-01-14 14:39:33,21-5X-40
169667,541674-4,1.0,北京飞机维修工程有限公司重庆分公司,Done,2024-01-21 17:06:18,21-5X-11
169667,541674-4,1.0,北京飞机维修工程有限公司重庆分公司,Done,2024-01-21 17:06:18,21-5X-40
169760,541674-4,1.0,山东航空股份有限公司,Done,2024-01-22 09:31:38,21-5X-11
169760,541674-4,1.0,山东航空股份有限公司,Done,2024-01-22 09:31:38,21-5X-40
170249,4063-19972-01AB,1.0,昆明航空有限公司,Done,2024-01-23 22:14:38,21-3x-03
170254,AW2835AB06,1.0,昆明航空有限公司,Done,2024-01-23 22:48:14,21-3x-07-B
171470,67600014-1,1.0,北京飞机维修工程有限公司呼和浩特分公司,Done,2024-01-28 19:22:52,21-5X-11
171470,67600014-1,1.0,北京飞机维修工程有限公司呼和浩特分公司,Done,2024-01-28 19:22:52,21-5X-40
172023,162BL903,1.0,云南祥鹏航空有限责任公司,Done,2024-01-30 17:23:39,21-6X-07
172052,67600014-1,1.0,东方航空技术有限公司,Confirm,2024-01-30 22:36:14,21-5X-11
172052,67600014-1,1.0,东方航空技术有限公司,Confirm,2024-01-30 22:36:14,21-5X-40
173871,396608-1,1.0,九元航空有限公司,Confirm,2024-02-07 11:23:12,21-5X-03
173903,645242-1,1.0,昆明航空有限公司,Done,2024-02-07 13:04:28,21-2x-28
174441,548376-6,1.0,中国邮政航空有限责任公司,Done,2024-02-09 16:59:12,21-6X-14
174541,67600014-1,1.0,北京飞机维修工程有限公司重庆分公司,Done,2024-02-10 20:05:22,21-5X-11
174541,67600014-1,1.0,北京飞机维修工程有限公司重庆分公司,Done,2024-02-10 20:05:22,21-5X-40
174694,67600014-1,1.0,北京飞机维修工程有限公司重庆分公司,Done,2024-02-12 09:15:49,21-5X-11
174694,67600014-1,1.0,北京飞机维修工程有限公司重庆分公司,Done,2024-02-12 09:15:49,21-5X-40
174710,AW2835AB06,1.0,昆明航空有限公司,Done,2024-02-12 10:18:59,21-3x-07-B
176656,7121-19971-01AC,2.0,中原龙浩航空有限公司,Done,2024-02-23 00:29:53,21-3x-02
176663,7121-19971-01AC,1.0,中原龙浩航空有限公司,Done,2024-02-23 03:44:00,21-3x-02
176664,4063-19972-01AB,1.0,中原龙浩航空有限公司,Done,2024-02-23 03:44:00,21-3x-03
176665,7123-19973-03AB,1.0,中原龙浩航空有限公司,Done,2024-02-23 03:44:00,21-3X-01
176948,7121-19971-01AC,1.0,中国邮政航空有限责任公司,Done,2024-02-23 18:37:21,21-3x-02
177197,4063-19972-01AA,1.0,中国邮政航空有限责任公司,Done,2024-02-25 10:16:52,21-3x-03
177601,7123-19973-03AB,1.0,中原龙浩航空有限公司,Done,2024-02-27 02:36:15,21-3X-01
177730,67600014-1,1.0,苏南瑞丽航空有限公司,Done,2024-02-27 13:43:28,21-5X-11
177730,67600014-1,1.0,苏南瑞丽航空有限公司,Done,2024-02-27 13:43:28,21-5X-40
179601,4101054,1.0,苏南瑞丽航空有限公司,Done,2024-03-06 02:50:09,21-2x-25
179601,4101054,1.0,苏南瑞丽航空有限公司,Done,2024-03-06 02:50:09,21-2x-24
180689,3202444-1,2.0,昆明航空有限公司,Done,2024-03-10 15:56:21,21-6X-17
181111,7123-19973-02AC,1.0,中原龙浩航空有限公司,Done,2024-03-12 01:11:27,21-3X-01
182133,3214972-1,1.0,中州航空有限责任公司,Done,2024-03-15 12:46:57,21-6X-18
182196,624018-1,1.0,中州航空有限责任公司,Done,2024-03-15 15:13:14,21-6X-01
182329,4101054,1.0,苏南瑞丽航空有限公司,Done,2024-03-16 07:41:09,21-2x-25
182329,4101054,1.0,苏南瑞丽航空有限公司,Done,2024-03-16 07:41:09,21-2x-24
182695,1019439-2-001,1.0,山东航空股份有限公司,Done,2024-03-18 10:55:11,21-3X-01
183217,4063-19972-01AA,1.0,中国邮政航空有限责任公司,Confirm,2024-03-19 21:34:00,21-3x-03
184245,645242-1,1.0,苏南瑞丽航空有限公司,Done,2024-03-24 02:10:53,21-2x-28
184553,541674-4,1.0,山东航空股份有限公司,Done,2024-03-25 14:22:17,21-5X-11
184553,541674-4,1.0,山东航空股份有限公司,Done,2024-03-25 14:22:17,21-5X-40
185063,398908-3,1.0,苏南瑞丽航空有限公司,Done,2024-03-27 16:00:27,21-5X-35
185063,398908-3,1.0,苏南瑞丽航空有限公司,Done,2024-03-27 16:00:27,21-6X-19
185548,398908-5,1.0,江苏京东货运航空有限公司,Done,2024-03-29 10:52:58,21-5X-35
185548,398908-5,1.0,江苏京东货运航空有限公司,Done,2024-03-29 10:52:58,21-6X-19
187996,398908-5,1.0,幸福航空有限责任公司,Done,2024-04-09 09:44:22,21-5X-35
187996,398908-5,1.0,幸福航空有限责任公司,Done,2024-04-09 09:44:22,21-6X-19
190222,541674-4,1.0,山东航空股份有限公司,Done,2024-04-17 18:16:34,21-5X-11
190222,541674-4,1.0,山东航空股份有限公司,Done,2024-04-17 18:16:34,21-5X-40
191901,622814-5,1.0,金鹏航空股份有限公司,Done,2024-04-24 19:19:32,21-6X-14
192057,3202444-1,1.0,金鹏航空股份有限公司,Done,2024-04-25 11:08:06,21-6X-17
192661,67600014-1,1.0,苏南瑞丽航空有限公司,Done,2024-04-28 01:53:39,21-5X-11
192661,67600014-1,1.0,苏南瑞丽航空有限公司,Done,2024-04-28 01:53:39,21-5X-40
193620,398908-5,1.0,东海航空有限公司,Done,2024-05-01 20:00:05,21-5X-35
193620,398908-5,1.0,东海航空有限公司,Done,2024-05-01 20:00:05,21-6X-19
193993,3202444-1,1.0,东方航空技术有限公司,Done,2024-05-03 21:50:28,21-6X-17
194069,622814-5,1.0,中国邮政航空有限责任公司,Done,2024-05-04 09:58:24,21-6X-14
194217,398908-3,1.0,苏南瑞丽航空有限公司,Done,2024-05-05 08:20:05,21-5X-35
194217,398908-3,1.0,苏南瑞丽航空有限公司,Done,2024-05-05 08:20:05,21-6X-19
194431,67600014-1,1.0,苏南瑞丽航空有限公司,Done,2024-05-06 09:44:21,21-5X-11
194431,67600014-1,1.0,苏南瑞丽航空有限公司,Done,2024-05-06 09:44:21,21-5X-40
195757,WL501RC1,1.0,中州航空有限责任公司,Done,2024-05-10 11:32:47,21-3x-07-A
196088,2215280-1,1.0,东方航空技术有限公司,Done,2024-05-11 15:37:27,21-5X-04
199420,645242-1,1.0,北京飞机维修工程有限公司重庆分公司,Done,2024-05-23 14:57:58,21-2x-28
199494,396608-1,1.0,东海航空有限公司,Confirm,2024-05-23 16:46:49,21-5X-03
199851,63396754-1,1.0,幸福航空有限责任公司,Done,2024-05-24 18:16:35,21-5X-03
199974,67600014-1,1.0,深圳航空有限责任公司,Done,2024-05-25 12:35:46,21-5X-11
199974,67600014-1,1.0,深圳航空有限责任公司,Done,2024-05-25 12:35:46,21-5X-40
200495,63396754-2,1.0,幸福航空有限责任公司,Done,2024-05-27 18:31:40,21-5X-03
200938,398908-3,1.0,幸福航空有限责任公司,Done,2024-05-29 10:22:38,21-5X-35
200938,398908-3,1.0,幸福航空有限责任公司,Done,2024-05-29 10:22:38,21-6X-19
201162,398908-5,1.0,昆明航空有限公司,Done,2024-05-30 01:02:04,21-5X-35
201162,398908-5,1.0,昆明航空有限公司,Done,2024-05-30 01:02:04,21-6X-19
201376,398908-5,1.0,昆明航空有限公司,Done,2024-05-30 17:03:38,21-5X-35
201376,398908-5,1.0,昆明航空有限公司,Done,2024-05-30 17:03:38,21-6X-19
201599,398908-6,1.0,苏南瑞丽航空有限公司,Done,2024-05-31 14:26:01,21-6X-19
201599,398908-6,1.0,苏南瑞丽航空有限公司,Done,2024-05-31 14:26:01,21-5X-35
201656,541674-4,1.0,山东航空股份有限公司,Done,2024-05-31 16:29:01,21-5X-11
201656,541674-4,1.0,山东航空股份有限公司,Done,2024-05-31 16:29:01,21-5X-40
201906,398908-5,1.0,东海航空有限公司,Done,2024-06-02 00:48:08,21-5X-35
201906,398908-5,1.0,东海航空有限公司,Done,2024-06-02 00:48:08,21-6X-19
202371,51090248-003,1.0,昆明航空有限公司,Confirm,2024-06-03 22:26:20,21-6X-14
202944,398908-5,1.0,幸福航空有限责任公司,Done,2024-06-05 15:30:19,21-5X-35
202944,398908-5,1.0,幸福航空有限责任公司,Done,2024-06-05 15:30:19,21-6X-19
203126,541674-4,1.0,山东航空股份有限公司,Done,2024-06-06 10:04:46,21-5X-11
203126,541674-4,1.0,山东航空股份有限公司,Done,2024-06-06 10:04:46,21-5X-40
204533,541674-4,1.0,山东航空股份有限公司,Done,2024-06-11 19:38:26,21-5X-11
204533,541674-4,1.0,山东航空股份有限公司,Done,2024-06-11 19:38:26,21-5X-40
204540,21933-01AC,1.0,山东航空股份有限公司,Done,2024-06-11 20:18:55,21-3x-02
204726,398908-5,1.0,昆明航空有限公司,Confirm,2024-06-12 11:17:47,21-5X-35
204726,398908-5,1.0,昆明航空有限公司,Confirm,2024-06-12 11:17:47,21-6X-19
205946,396608-1,1.0,东方航空技术有限公司,Done,2024-06-17 09:21:21,21-5X-03
207623,1153222-2,1.0,顺丰航空有限公司,Done,2024-06-22 09:13:29,21-5X-32
207759,398908-3,1.0,山东航空股份有限公司,Done,2024-06-22 22:03:45,21-5X-35
207759,398908-3,1.0,山东航空股份有限公司,Done,2024-06-22 22:03:45,21-6X-19
208117,645242-1,1.0,昆明航空有限公司,Done,2024-06-24 10:35:13,21-2x-28
209058,541674-4,1.0,北京飞机维修工程有限公司天津分公司,Done,2024-06-27 10:19:26,21-5X-11
209058,541674-4,1.0,北京飞机维修工程有限公司天津分公司,Done,2024-06-27 10:19:26,21-5X-40
209387,2215240-1,1.0,九元航空有限公司,Done,2024-06-28 10:01:27,21-5X-04
211447,396608-1,1.0,山东航空股份有限公司,Done,2024-07-05 18:58:02,21-5X-03
211645,2215240-1,1.0,中国邮政航空有限责任公司,Done,2024-07-06 18:56:26,21-5X-04
212076,398908-3,1.0,山东航空股份有限公司,Done,2024-07-08 17:37:07,21-5X-35
212076,398908-3,1.0,山东航空股份有限公司,Done,2024-07-08 17:37:07,21-6X-19
212085,67600014-1,1.0,山东航空股份有限公司,Done,2024-07-08 19:13:40,21-5X-11
212085,67600014-1,1.0,山东航空股份有限公司,Done,2024-07-08 19:13:40,21-5X-40
212963,0123FA2,1.0,九元航空有限公司,Done,2024-07-11 19:26:37,21-2x-29
213182,67600014-1,1.0,昆明航空有限公司,Done,2024-07-12 16:56:59,21-5X-11
213182,67600014-1,1.0,昆明航空有限公司,Done,2024-07-12 16:56:59,21-5X-40
213216,645242-1,1.0,中国南方航空股份有限公司,Done,2024-07-12 19:34:51,21-2x-28
213415,67600014-1,1.0,昆明航空有限公司,Done,2024-07-13 19:35:10,21-5X-11
213415,67600014-1,1.0,昆明航空有限公司,Done,2024-07-13 19:35:10,21-5X-40
213596,67600014-1,1.0,昆明航空有限公司,Done,2024-07-14 20:55:38,21-5X-11
213596,67600014-1,1.0,昆明航空有限公司,Done,2024-07-14 20:55:38,21-5X-40
215076,21933-01AD,1.0,深圳航空有限责任公司,Done,2024-07-20 10:31:38,21-3x-02
215410,398908-3,1.0,深圳航空有限责任公司,Done,2024-07-21 21:49:00,21-5X-35
215410,398908-3,1.0,深圳航空有限责任公司,Done,2024-07-21 21:49:00,21-6X-19
216246,398116-1-1,1.0,东方航空,Done,2024-07-24 21:45:45,21-6X-22
216420,20798-01,1.0,中原龙浩航空有限公司,Done,2024-07-25 13:57:51,21-2x-27
216421,4063-19972-01AB,1.0,中原龙浩航空有限公司,Confirm,2024-07-25 13:57:51,21-3x-03
216763,398908-5,1.0,山东航空股份有限公司,Done,2024-07-26 18:33:04,21-5X-35
216763,398908-5,1.0,山东航空股份有限公司,Done,2024-07-26 18:33:04,21-6X-19
216801,622878-2,1.0,昆明航空有限公司,Confirm,2024-07-26 23:42:07,21-5X-34
216801,622878-2,1.0,昆明航空有限公司,Confirm,2024-07-26 23:42:07,21-6X-13
217095,3290206-1,1.0,山东航空股份有限公司,Done,2024-07-29 07:38:52,21-5X-36
217283,622814-5,1.0,金鹏航空股份有限公司,Done,2024-07-29 18:55:58,21-6X-14
217895,3214972-1,1.0,山东航空股份有限公司,Done,2024-08-01 09:49:30,21-6X-18
218141,824392-2-003,1.0,北京飞机维修工程有限公司大连分公司,Done,2024-08-02 07:33:22,21-3X-01
218222,21230-10BA,1.0,山东航空股份有限公司,Confirm,2024-08-02 12:06:10,21-3x-03
218442,3214972-1,1.0,山东航空股份有限公司,Done,2024-08-03 14:23:36,21-6X-18
218516,396608-1,1.0,厦门航空有限公司,Done,2024-08-03 22:18:44,21-5X-03
218546,396608-1,1.0,厦门航空有限公司,Done,2024-08-04 06:10:53,21-5X-03
218634,398908-3,1.0,北京飞机维修工程有限公司重庆分公司,Done,2024-08-04 14:22:38,21-5X-35
218634,398908-3,1.0,北京飞机维修工程有限公司重庆分公司,Done,2024-08-04 14:22:38,21-6X-19
218638,398908-3,1.0,山东航空股份有限公司,Done,2024-08-04 14:40:37,21-5X-35
218638,398908-3,1.0,山东航空股份有限公司,Done,2024-08-04 14:40:37,21-6X-19
218877,3290206-1,1.0,深圳航空有限责任公司,Confirm,2024-08-05 14:07:14,21-5X-36
220051,398908-3,1.0,昆明航空有限公司,Done,2024-08-10 10:04:21,21-5X-35
220051,398908-3,1.0,昆明航空有限公司,Done,2024-08-10 10:04:21,21-6X-19
220923,396608-1,1.0,东海航空有限公司,Done,2024-08-14 10:35:34,21-5X-03
221184,65-52810-57,1.0,中国邮政航空有限责任公司,Done,2024-08-15 00:41:14,21-5X-02
221397,67600014-1,1.0,昆明航空有限公司,Done,2024-08-15 21:24:56,21-5X-11
221397,67600014-1,1.0,昆明航空有限公司,Done,2024-08-15 21:24:56,21-5X-40
222415,21933-01AD,1.0,河北航空有限公司,Done,2024-08-20 12:56:56,21-3x-02
223518,398908-5,1.0,昆明航空有限公司,Done,2024-08-24 21:57:16,21-5X-35
223518,398908-5,1.0,昆明航空有限公司,Done,2024-08-24 21:57:16,21-6X-19
223676,21230-02AC,1.0,山东航空股份有限公司,Done,2024-08-25 19:09:45,21-3x-03
223816,7121-19971-01AC,1.0,山东航空股份有限公司,Done,2024-08-26 12:45:49,21-3x-02
223981,398908-5,1.0,昆明航空有限公司,Done,2024-08-26 23:27:52,21-5X-35
223981,398908-5,1.0,昆明航空有限公司,Done,2024-08-26 23:27:52,21-6X-19
224173,4063-19972-01AA,1.0,山东航空股份有限公司,Done,2024-08-27 18:11:15,21-3x-03
225643,398908-3,1.0,中州航空有限责任公司,Done,2024-09-03 05:33:28,21-5X-35
225643,398908-3,1.0,中州航空有限责任公司,Done,2024-09-03 05:33:28,21-6X-19
227528,398908-5,1.0,苏南瑞丽航空有限公司,Confirm,2024-09-10 10:00:40,21-5X-35
227528,398908-5,1.0,苏南瑞丽航空有限公司,Confirm,2024-09-10 10:00:40,21-6X-19
227742,398908-5,1.0,昆明航空有限公司,Done,2024-09-11 04:19:31,21-5X-35
227742,398908-5,1.0,昆明航空有限公司,Done,2024-09-11 04:19:31,21-6X-19
230234,1019439-2-001,1.0,虚拟客户,Done,2024-09-20 17:17:05,21-3X-01
230387,641172-1,1.0,昆明航空有限公司,Done,2024-09-21 16:51:56,21-5X-30
230842,65-52810-64,1.0,九元航空有限公司,Done,2024-09-23 19:38:44,21-5X-02
231856,63396754-2,1.0,幸福航空有限责任公司,Done,2024-09-28 00:02:24,21-5X-03
232514,398116-1-1,1.0,北京飞机维修工程有限公司重庆分公司,Done,2024-10-01 14:54:31,21-6X-22
232542,1019439-1-001,1.0,山东航空股份有限公司,Done,2024-10-01 16:31:14,21-3X-01
233525,65-52810-64,1.0,深圳航空有限责任公司,Done,2024-10-06 22:54:43,21-5X-02
233864,398908-3,1.0,幸福航空有限责任公司,Done,2024-10-08 14:25:30,21-5X-35
233864,398908-3,1.0,幸福航空有限责任公司,Done,2024-10-08 14:25:30,21-6X-19
233892,398908-3,1.0,幸福航空有限责任公司,Done,2024-10-08 15:19:18,21-5X-35
233892,398908-3,1.0,幸福航空有限责任公司,Done,2024-10-08 15:19:18,21-6X-19
234595,21933-01AD,1.0,东海航空有限公司,Done,2024-10-11 08:52:04,21-3x-02
236611,398908-5,1.0,昆明航空有限公司,Confirm,2024-10-18 10:49:41,21-5X-35
236611,398908-5,1.0,昆明航空有限公司,Confirm,2024-10-18 10:49:41,21-6X-19
236840,65-52810-64,1.0,昆明航空有限公司,Done,2024-10-19 09:38:46,21-5X-02
237495,398908-5,1.0,中国邮政航空有限责任公司,Done,2024-10-22 09:49:30,21-5X-35
237495,398908-5,1.0,中国邮政航空有限责任公司,Done,2024-10-22 09:49:30,21-6X-19
238273,4063-19972-02AB,1.0,中国邮政航空有限责任公司,Done,2024-10-25 00:31:52,21-3x-03
241716,AW2835AB06,1.0,中原龙浩航空有限公司,Done,2024-11-07 17:41:50,21-3x-07-B
242004,2215240-1,1.0,昆明航空有限公司,Done,2024-11-09 01:00:24,21-5X-04
243008,21933-01AD,1.0,中国邮政航空有限责任公司,Confirm,2024-11-13 13:56:16,21-3x-02
243054,67600014-1,1.0,苏南瑞丽航空有限公司,Confirm,2024-11-13 15:10:42,21-5X-11
243054,67600014-1,1.0,苏南瑞丽航空有限公司,Confirm,2024-11-13 15:10:42,21-5X-40
244109,67600014-1,1.0,厦门航空有限公司,Done,2024-11-18 12:55:46,21-5X-11
244109,67600014-1,1.0,厦门航空有限公司,Done,2024-11-18 12:55:46,21-5X-40
244380,7121-19971-01AC,1.0,东海航空有限公司,Confirm,2024-11-19 14:20:45,21-3x-02
244464,396608-1,1.0,山东航空股份有限公司,Done,2024-11-19 17:22:45,21-5X-03
245388,541674-4,1.0,北京飞机维修工程有限公司呼和浩特分公司,Done,2024-11-23 17:52:58,21-5X-11
245388,541674-4,1.0,北京飞机维修工程有限公司呼和浩特分公司,Done,2024-11-23 17:52:58,21-5X-40
246435,51090160-1,1.0,苏南瑞丽航空有限公司,Done,2024-11-28 02:48:11,21-6X-14
247327,396608-1,1.0,山东航空股份有限公司,Done,2024-12-02 09:18:41,21-5X-03
247552,396608-1,1.0,北京飞机维修工程有限公司重庆分公司,Done,2024-12-02 22:06:52,21-5X-03
248301,645242-1,1.0,昆明航空有限公司,Done,2024-12-05 11:34:37,21-2x-28
248465,67600014-1,1.0,北京飞机维修工程有限公司天津分公司,Done,2024-12-05 18:16:58,21-5X-11
248465,67600014-1,1.0,北京飞机维修工程有限公司天津分公司,Done,2024-12-05 18:16:58,21-5X-40
249901,63396754-2,1.0,幸福航空有限责任公司,Done,2024-12-11 10:14:32,21-5X-03
251504,396608-1,1.0,东海航空有限公司,Confirm,2024-12-17 10:18:10,21-5X-03
252102,65-52810-64,1.0,苏南瑞丽航空有限公司,Done,2024-12-19 08:59:57,21-5X-02
252329,67600014-1,1.0,北京飞机维修工程有限公司重庆分公司,Done,2024-12-19 18:45:27,21-5X-11
252329,67600014-1,1.0,北京飞机维修工程有限公司重庆分公司,Done,2024-12-19 18:45:27,21-5X-40
255671,645405-2,1.0,东海航空有限公司,Confirm,2024-12-31 14:45:37,21-2x-16
255772,3290206-1,1.0,昆明航空有限公司,Done,2024-12-31 21:51:01,21-5X-36
256085,396608-1,1.0,东海航空有限公司,Done,2025-01-02 11:17:55,21-5X-03
256641,396608-1,1.0,厦门航空有限公司,Confirm,2025-01-03 19:16:42,21-5X-03
257094,645405-2,1.0,东方航空技术有限公司,Done,2025-01-06 01:07:27,21-2x-16
261555,67600014-1,1.0,北京飞机维修工程有限公司天津分公司,Done,2025-01-18 13:22:51,21-5X-11
261555,67600014-1,1.0,北京飞机维修工程有限公司天津分公司,Done,2025-01-18 13:22:51,21-5X-40
262744,67600014-1,1.0,河北航空有限公司,Done,2025-01-22 21:13:56,21-5X-11
262744,67600014-1,1.0,河北航空有限公司,Done,2025-01-22 21:13:56,21-5X-40
263406,7121-19971-01AC,1.0,金鹏航空有限责任公司,Done,2025-01-25 22:42:00,21-3x-02
263560,572756-1,1.0,中州航空有限责任公司,Confirm,2025-01-26 13:12:29,21-5X-28
264167,AW2835AB06,1.0,福州航空有限责任公司,Done,2025-01-29 10:22:00,21-3x-07-B
265299,398908-5,1.0,昆明航空有限公司,Done,2025-02-04 22:12:37,21-5X-35
265299,398908-5,1.0,昆明航空有限公司,Done,2025-02-04 22:12:37,21-6X-19
268010,398908-3,1.0,金鹏航空有限责任公司,Done,2025-02-15 17:00:19,21-5X-35
268010,398908-3,1.0,金鹏航空有限责任公司,Done,2025-02-15 17:00:19,21-6X-19
270533,3290206-1,1.0,昆明航空有限公司,Done,2025-02-25 01:30:41,21-5X-36
270543,63396754-2,1.0,昆明航空有限公司,Done,2025-02-25 04:12:02,21-5X-03
272316,3202444-1,1.0,江苏京东货运航空有限公司,Done,2025-03-03 02:37:10,21-6X-17
273345,67600014-1,2.0,东方航空,Done,2025-03-05 14:49:04,21-5X-11
273345,67600014-1,2.0,东方航空,Done,2025-03-05 14:49:04,21-5X-40
276062,396608-1,1.0,中原龙浩航空有限公司,Done,2025-03-13 12:39:16,21-5X-03
277385,65-52810-64,1.0,九元航空有限公司,Confirm,2025-03-18 11:49:17,21-5X-02
280755,398908-5,1.0,昆明航空有限公司,Done,2025-03-28 19:28:41,21-5X-35
280755,398908-5,1.0,昆明航空有限公司,Done,2025-03-28 19:28:41,21-6X-19
281445,398908-5,1.0,昆明航空有限公司,Done,2025-03-31 18:12:02,21-5X-35
281445,398908-5,1.0,昆明航空有限公司,Done,2025-03-31 18:12:02,21-6X-19
282645,398908-5,1.0,昆明航空有限公司,Done,2025-04-04 16:37:54,21-5X-35
282645,398908-5,1.0,昆明航空有限公司,Done,2025-04-04 16:37:54,21-6X-19
284565,398908-6,1.0,苏南瑞丽航空有限公司,Done,2025-04-11 13:56:47,21-6X-19
284565,398908-6,1.0,苏南瑞丽航空有限公司,Done,2025-04-11 13:56:47,21-5X-35
284627,622878-2,1.0,海航航空技术有限公司,Done,2025-04-11 16:11:47,21-5X-34
284627,622878-2,1.0,海航航空技术有限公司,Done,2025-04-11 16:11:47,21-6X-13
284695,622878-2,1.0,海航航空技术有限公司,Done,2025-04-11 18:22:05,21-5X-34
284695,622878-2,1.0,海航航空技术有限公司,Done,2025-04-11 18:22:05,21-6X-13
284757,622878-2,1.0,海航航空技术有限公司,Done,2025-04-12 08:40:29,21-5X-34
284757,622878-2,1.0,海航航空技术有限公司,Done,2025-04-12 08:40:29,21-6X-13
285059,67600014-1,1.0,苏南瑞丽航空有限公司,Done,2025-04-13 14:43:38,21-5X-11
285059,67600014-1,1.0,苏南瑞丽航空有限公司,Done,2025-04-13 14:43:38,21-5X-40
285478,67600014-1,1.0,苏南瑞丽航空有限公司,Done,2025-04-14 17:44:26,21-5X-11
285478,67600014-1,1.0,苏南瑞丽航空有限公司,Done,2025-04-14 17:44:26,21-5X-40
285551,63396754-2,1.0,北京飞机维修工程有限公司呼和浩特分公司,Done,2025-04-15 08:02:25,21-5X-03
286694,398908-5,1.0,昆明航空有限公司,Done,2025-04-17 19:50:29,21-5X-35
286694,398908-5,1.0,昆明航空有限公司,Done,2025-04-17 19:50:29,21-6X-19
287143,7121-19971-01AC,1.0,中国邮政航空有限责任公司,Done,2025-04-19 10:41:46,21-3x-02
287466,4101054,2.0,虚拟客户,Done,2025-04-21 09:50:02,21-2x-25
287466,4101054,2.0,虚拟客户,Done,2025-04-21 09:50:02,21-2x-24
291254,398908-5,1.0,昆明航空有限公司,Done,2025-05-04 11:16:34,21-5X-35
291254,398908-5,1.0,昆明航空有限公司,Done,2025-05-04 11:16:34,21-6X-19
292539,20798-01,1.0,中国邮政航空有限责任公司,Done,2025-05-08 11:15:45,21-2x-27
292616,65-52810-57,1.0,天津货运航空有限公司,Done,2025-05-08 13:41:29,21-5X-02
293385,1153222-2,1.0,中州航空有限责任公司,Done,2025-05-11 07:56:00,21-5X-32
295900,21933-01AD,1.0,昆明航空有限公司,Confirm,2025-05-19 10:23:35,21-3x-02
297072,572756-1,2.0,北京飞机维修工程有限公司呼和浩特分公司,Done,2025-05-22 15:06:57,21-5X-28
297484,63396754-2,1.0,幸福航空有限责任公司,Done,2025-05-23 17:30:14,21-5X-03
300097,398908-5,1.0,苏南瑞丽航空有限公司,Done,2025-06-02 00:17:16,21-5X-35
300097,398908-5,1.0,苏南瑞丽航空有限公司,Done,2025-06-02 00:17:16,21-6X-19
301723,398908-5,1.0,苏南瑞丽航空有限公司,Done,2025-06-06 13:27:23,21-5X-35
301723,398908-5,1.0,苏南瑞丽航空有限公司,Done,2025-06-06 13:27:23,21-6X-19
301724,622878-2,1.0,苏南瑞丽航空有限公司,Done,2025-06-06 13:27:23,21-5X-34
301724,622878-2,1.0,苏南瑞丽航空有限公司,Done,2025-06-06 13:27:23,21-6X-13
304673,3290206-1,1.0,昆明航空有限公司,Done,2025-06-15 15:25:34,21-5X-36
308094,645242-1,2.0,昆明航空有限公司,Done,2025-06-26 13:13:32,21-2x-28
312677,396608-1,1.0,九元航空有限公司,Done,2025-07-13 08:38:55,21-5X-03
313784,3214972-1,1.0,中州航空有限责任公司,Done,2025-07-16 21:24:10,21-6X-18
314455,398908-5,1.0,北京飞机维修工程有限公司重庆分公司,Done,2025-07-19 15:34:53,21-5X-35
314455,398908-5,1.0,北京飞机维修工程有限公司重庆分公司,Done,2025-07-19 15:34:53,21-6X-19
315488,398908-5,1.0,中国航空器材有限责任公司,Done,2025-07-23 12:03:12,21-5X-35
315488,398908-5,1.0,中国航空器材有限责任公司,Done,2025-07-23 12:03:12,21-6X-19
316322,624018-1,1.0,苏南瑞丽航空有限公司,Done,2025-07-26 14:20:12,21-6X-01
316861,398908-5,1.0,中国国际航空股份有限公司,Done,2025-07-28 14:45:56,21-5X-35
316861,398908-5,1.0,中国国际航空股份有限公司,Done,2025-07-28 14:45:56,21-6X-19
317321,645242-1,1.0,昆明航空有限公司,Done,2025-07-30 11:12:05,21-2x-28
318110,398908-5,1.0,中国国际航空股份有限公司内蒙古分公司,Done,2025-08-01 21:06:52,21-5X-35
318110,398908-5,1.0,中国国际航空股份有限公司内蒙古分公司,Done,2025-08-01 21:06:52,21-6X-19
318677,398908-3,1.0,江苏京东货运航空有限公司,Done,2025-08-04 17:29:32,21-5X-35
318677,398908-3,1.0,江苏京东货运航空有限公司,Done,2025-08-04 17:29:32,21-6X-19
318711,396608-1,1.0,江苏京东货运航空有限公司,Done,2025-08-05 01:06:47,21-5X-03
319053,572757-1,1.0,中国邮政航空有限责任公司,Done,2025-08-06 11:09:57,21-5X-29
319477,541674-4,1.0,中国邮政航空有限责任公司,Done,2025-08-07 20:26:26,21-5X-11
319477,541674-4,1.0,中国邮政航空有限责任公司,Done,2025-08-07 20:26:26,21-5X-40
321559,0123FA2,1.0,金鹏航空有限责任公司,Done,2025-08-16 09:16:10,21-2x-29
