"id","pn","num","company_name","aog_status","create_time"
136318,"3214972-1",1.0000,厦门航空有限公司,Doing,"2023-08-26 13:00:32"
136332,"398908-5",1.0000,幸福航空有限责任公司,Done,"2023-08-26 14:16:43"
136817,"398908-3",1.0000,中原龙浩航空有限公司,Confirm,"2023-08-29 07:32:16"
136843,"67600014-1",1.0000,北京飞机维修工程有限公司呼和浩特分公司,Done,"2023-08-29 09:50:50"
136970,"3202096-2",1.0000,九元航空有限公司,Doing,"2023-08-29 22:44:35"
137097,"67600014-1",1.0000,九元航空有限公司,Doing,"2023-08-30 13:43:04"
137165,"396608-1",1.0000,山东航空股份有限公司,Done,"2023-08-30 19:17:15"
137764,"398908-5",1.0000,厦门航空有限公司,Doing,"2023-09-02 22:56:08"
137952,"65-52810-64",1.0000,九元航空有限公司,Doing,"2023-09-04 09:02:59"
137993,"398908-3",1.0000,河北航空有限公司,Doing,"2023-09-04 10:50:32"
138079,"51090248-003",2.0000,昆明航空有限公司,Cancel,"2023-09-04 16:17:43"
138135,"2215240-1",1.0000,奥凯航空有限公司,Doing,"2023-09-05 04:57:27"
138219,"51090248-003",1.0000,昆明航空有限公司,Doing,"2023-09-05 11:26:28"
138297,ES210-1632,1.0000,中州航空有限责任公司,Doing,"2023-09-05 15:02:51"
138581,"3214972-1",1.0000,幸福航空有限责任公司,Done,"2023-09-06 18:47:05"
138582,"398908-3",1.0000,幸福航空有限责任公司,Done,"2023-09-06 18:47:05"
138637,"624018-1",1.0000,深圳航空有限责任公司,Confirm,"2023-09-07 08:55:06"
138673,"67600014-1",1.0000,厦门航空有限公司,Doing,"2023-09-07 09:46:36"
138882,"67600014-1",1.0000,九元航空有限公司,Doing,"2023-09-07 23:19:25"
139194,"51090160-1",1.0000,山东航空股份有限公司,Doing,"2023-09-09 06:36:52"
139206,"1150250-1",1.0000,东方航空技术有限公司,Done,"2023-09-09 08:05:06"
139840,"69-2914-15",1.0000,深圳航空有限责任公司,Doing,"2023-09-12 09:12:26"
139898,"65-52810-64",1.0000,昆明航空有限公司,Doing,"2023-09-12 11:06:31"
140051,"398908-5",1.0000,九元航空有限公司,Doing,"2023-09-12 21:36:44"
140342,"7123-19973-02AB",1.0000,北京飞机维修工程有限公司,Doing,"2023-09-14 08:59:56"
140532,"7123-19973-03AB",1.0000,山东航空股份有限公司,Doing,"2023-09-14 19:24:23"
140566,"645405-1",1.0000,中州航空有限责任公司,Doing,"2023-09-14 23:33:50"
140948,"645242-1",1.0000,苏南瑞丽航空有限公司,Doing,"2023-09-16 11:10:38"
141070,"67600014-1",1.0000,北京飞机维修工程有限公司呼和浩特分公司,Done,"2023-09-17 00:29:04"
141111,"7123-19973-03AC",1.0000,海航航空技术有限公司,Doing,"2023-09-17 10:01:58"
141337,"3214972-1",1.0000,中国邮政航空有限责任公司,Confirm,"2023-09-18 10:19:16"
141351,"2214275-1",1.0000,幸福航空有限责任公司,Done,"2023-09-18 10:49:03"
141367,"824392-1-002",1.0000,奥凯航空有限公司,Doing,"2023-09-18 11:35:15"
141386,"213A3410-1",1.0000,广州飞机维修工程有限公司,Doing,"2023-09-18 12:31:02"
141404,"21230-03AC",1.0000,海航航空技术有限公司,Confirm,"2023-09-18 13:21:15"
141706,"541674-4",1.0000,北京飞机维修工程有限公司天津分公司,Done,"2023-09-19 13:51:54"
141834,"645242-1",1.0000,昆明航空有限公司,Done,"2023-09-19 17:07:18"
141859,"21230-03AC",1.0000,中国邮政航空有限责任公司,Doing,"2023-09-19 18:31:41"
141913,"622814-5",1.0000,厦门航空有限公司,Doing,"2023-09-20 04:29:08"
141921,"21933-01AD",1.0000,中国邮政航空有限责任公司,Doing,"2023-09-20 07:27:48"
142174,"65-52810-64",1.0000,中州航空有限责任公司,Done,"2023-09-20 22:09:15"
142626,"624018-1",1.0000,上海波音航空改装维修工程有限公司,Doing,"2023-09-22 16:35:58"
142803,"21230-10BA",1.0000,昆明航空有限公司,Doing,"2023-09-23 15:27:27"
143261,"51090248-005",1.0000,厦门航空有限公司,Doing,"2023-09-26 05:07:13"
143262,"398908-5",1.0000,厦门航空有限公司,Doing,"2023-09-26 05:07:13"
143263,"21230-03AC",1.0000,厦门航空有限公司,Doing,"2023-09-26 05:07:13"
143265,"1019439-2-001",1.0000,厦门航空有限公司,Doing,"2023-09-26 05:07:13"
143266,"21933-01AD",2.0000,厦门航空有限公司,Doing,"2023-09-26 05:07:13"
143298,"67600014-1",1.0000,九元航空有限公司,Doing,"2023-09-26 09:30:00"
143328,"21933-01AD",1.0000,九元航空有限公司,Done,"2023-09-26 10:45:48"
143389,"641121-1",1.0000,中国邮政航空有限责任公司,Done,"2023-09-26 14:51:48"
143565,"396608-1",1.0000,九元航空有限公司,Doing,"2023-09-27 10:47:04"
143738,"213A3420-7",1.0000,山东航空股份有限公司,Cancel,"2023-09-27 23:27:55"
143739,"213A3420-7",1.0000,山东航空股份有限公司,Doing,"2023-09-27 23:30:20"
144335,"3214972-1",1.0000,九元航空有限公司,Doing,"2023-09-30 21:26:18"
144339,"67600014-1",1.0000,苏南瑞丽航空有限公司,Doing,"2023-09-30 22:35:02"
144491,"67600014-1",1.0000,北京飞机维修工程有限公司重庆分公司,Doing,"2023-10-01 23:05:56"
144502,"398908-5",1.0000,中国邮政航空有限责任公司,Done,"2023-10-02 01:10:20"
144670,"398908-5",1.0000,中国邮政航空有限责任公司,Done,"2023-10-02 20:15:07"
144711,"398908-5",1.0000,中国邮政航空有限责任公司,Done,"2023-10-03 07:51:35"
144767,"21230-10BA",1.0000,九元航空有限公司,Doing,"2023-10-03 11:39:16"
144939,"398908-5",1.0000,幸福航空有限责任公司,Doing,"2023-10-04 11:10:02"
145247,"67600014-1",1.0000,九元航空有限公司,Done,"2023-10-06 11:44:20"
145251,"398908-3",1.0000,中州航空有限责任公司,Doing,"2023-10-06 13:31:21"
145287,"67600014-1",1.0000,奥凯航空有限公司,Done,"2023-10-06 17:40:23"
145830,"65-52810-64",1.0000,中原龙浩航空有限公司,Doing,"2023-10-09 07:53:22"
145928,"398908-5",1.0000,九元航空有限公司,Doing,"2023-10-09 12:29:18"
145995,"3214972-1",1.0000,幸福航空有限责任公司,Done,"2023-10-09 16:32:00"
146039,"2215280-1",1.0000,东方航空技术有限公司,Cancel,"2023-10-09 20:27:25"
146068,"21933-01AD",1.0000,厦门航空有限公司,Doing,"2023-10-10 00:15:37"
146077,"21230-03AC",1.0000,厦门航空有限公司,Doing,"2023-10-10 01:30:11"
146472,"622878-2",1.0000,中国邮政航空有限责任公司,Doing,"2023-10-11 13:21:58"
146587,"21933-01AD",1.0000,山东航空股份有限公司,Doing,"2023-10-11 18:18:35"
146935,"398908-3",1.0000,山东航空股份有限公司,Doing,"2023-10-13 01:18:16"
147292,"2215250-1",1.0000,山东航空股份有限公司,Doing,"2023-10-14 13:28:35"
147370,"51090248-003",1.0000,山东航空股份有限公司,Doing,"2023-10-14 19:22:01"
147382,"67600014-1",1.0000,苏南瑞丽航空有限公司,Confirm,"2023-10-14 19:48:07"
147567,"2215240-1",1.0000,山东航空股份有限公司,Cancel,"2023-10-15 23:12:21"
147594,"67600014-1",1.0000,山东航空股份有限公司,Doing,"2023-10-16 08:27:35"
148104,"624018-1",1.0000,北京飞机维修工程有限公司天津分公司,Doing,"2023-10-17 23:10:22"
148114,"396608-1",1.0000,九元航空有限公司,Doing,"2023-10-18 01:22:57"
148247,"824392-1-003",1.0000,苏南瑞丽航空有限公司,Doing,"2023-10-18 14:01:40"
148256,"7123-19973-02AC",1.0000,苏南瑞丽航空有限公司,Cancel,"2023-10-18 14:27:24"
148597,"63396754-2",1.0000,九元航空有限公司,Doing,"2023-10-19 21:13:45"
148985,"2215240-1",1.0000,东方航空技术有限公司,Done,"2023-10-21 17:16:28"
149659,"398908-5",1.0000,江苏京东货运航空有限公司,Cancel,"2023-10-25 08:54:34"
149663,"0123FA2",1.0000,江苏京东货运航空有限公司,Cancel,"2023-10-25 08:54:34"
149664,"541674-4",1.0000,江苏京东货运航空有限公司,Cancel,"2023-10-25 08:54:34"
149852,"67600014-1",1.0000,海航航空技术有限公司,Doing,"2023-10-25 22:37:14"
150509,"622878-2",1.0000,中原龙浩航空有限公司,Doing,"2023-10-28 00:15:31"
150510,"622814-5",1.0000,中原龙浩航空有限公司,Confirm,"2023-10-28 00:15:31"
150515,"398908-3",1.0000,中州航空有限责任公司,Doing,"2023-10-28 01:23:42"
150519,"622878-2",1.0000,北京飞机维修工程有限公司重庆分公司,Doing,"2023-10-28 02:45:18"
150529,"398908-3",1.0000,幸福航空有限责任公司,Done,"2023-10-28 08:14:59"
150656,"3214972-1",1.0000,中州航空有限责任公司,Done,"2023-10-28 20:52:53"
151262,"67600014-1",1.0000,厦门航空有限公司,Doing,"2023-10-31 14:19:34"
151278,"398908-3",1.0000,厦门航空有限公司,Doing,"2023-10-31 14:44:36"
151353,"2215510-3",1.0000,东方航空技术有限公司,Doing,"2023-10-31 20:47:10"
151357,"2215510-2",1.0000,东方航空技术有限公司,Doing,"2023-10-31 21:47:29"
151427,"398908-3",1.0000,中国邮政航空有限责任公司,Done,"2023-11-01 10:40:31"
151565,"7121-19971-01AC",1.0000,中国邮政航空有限责任公司,Done,"2023-11-01 23:29:57"
152330,"398908-5",1.0000,九元航空有限公司,Done,"2023-11-05 22:49:20"
152814,"541674-4",2.0000,海航航空技术有限公司,Doing,"2023-11-07 18:45:37"
152898,"67600014-1",1.0000,昆明航空有限公司,Confirm,"2023-11-08 10:05:56"
153008,"51090248-003",1.0000,昆明航空有限公司,Done,"2023-11-08 15:50:34"
153119,WL501RC1,1.0000,中州航空有限责任公司,Done,"2023-11-09 08:46:34"
153208,"541674-4",1.0000,北京飞机维修工程有限公司天津分公司,Done,"2023-11-09 14:01:11"
153561,"541674-4",1.0000,北京飞机维修工程有限公司重庆分公司,Done,"2023-11-10 18:44:19"
153567,"65-52810-57",1.0000,中国邮政航空有限责任公司,Done,"2023-11-10 19:23:04"
153846,"398908-5",1.0000,北京飞机维修工程有限公司重庆分公司,Doing,"2023-11-13 00:53:44"
153850,"67600014-1",1.0000,北京飞机维修工程有限公司重庆分公司,Done,"2023-11-13 01:57:30"
154033,"814392-2-003",1.0000,奥凯航空有限公司,Doing,"2023-11-13 16:45:37"
154675,"21230-10BA",1.0000,昆明航空有限公司,Confirm,"2023-11-16 11:37:48"
154744,"67600014-1",1.0000,山东航空股份有限公司,Doing,"2023-11-16 16:05:14"
154977,"4063-19972-02AB",1.0000,中国邮政航空有限责任公司,Done,"2023-11-17 14:31:50"
155029,"67600014-1",1.0000,金鹏航空股份有限公司,Doing,"2023-11-17 18:47:47"
155226,"123268-1-1",1.0000,中国邮政航空有限责任公司,Doing,"2023-11-19 09:43:07"
155262,"51090248-005",1.0000,山东航空股份有限公司,Doing,"2023-11-19 13:50:42"
155375,"398908-3",1.0000,中国邮政航空有限责任公司,Doing,"2023-11-20 10:17:50"
155414,"396498-2",1.0000,北京飞机维修工程有限公司重庆分公司,Done,"2023-11-20 12:01:00"
155533,"63396754-2",1.0000,厦门航空有限公司,Doing,"2023-11-20 18:22:05"
155603,"67600014-1",1.0000,北京飞机维修工程有限公司呼和浩特分公司,Done,"2023-11-21 09:57:02"
155843,"3214972-1",1.0000,中国邮政航空有限责任公司,Doing,"2023-11-22 10:20:38"
156770,"398908-3",1.0000,山东航空股份有限公司,Doing,"2023-11-26 09:43:57"
156778,"645405-2",1.0000,九元航空有限公司,Doing,"2023-11-26 10:06:43"
157068,"398908-3",1.0000,苏南瑞丽航空有限公司,Doing,"2023-11-27 17:46:39"
157081,"67600014-1",1.0000,苏南瑞丽航空有限公司,Done,"2023-11-27 19:30:51"
157181,"1019439-1-001",1.0000,山东航空股份有限公司,Doing,"2023-11-28 10:10:01"
158790,"0123FA2",1.0000,北京飞机维修工程有限公司大连分公司,Doing,"2023-12-05 10:56:00"
159399,"398908-3",1.0000,中国邮政航空有限责任公司,Done,"2023-12-07 14:40:46"
159459,"396498-2",1.0000,北京飞机维修工程有限公司重庆分公司,Done,"2023-12-07 16:29:36"
159639,"398908-5",1.0000,东海航空有限公司,Doing,"2023-12-08 13:29:50"
159640,"3290206-1",1.0000,东海航空有限公司,Doing,"2023-12-08 13:29:50"
160125,"69-2914-24",1.0000,深圳航空有限责任公司,Confirm,"2023-12-11 09:43:35"
160474,"67600014-1",1.0000,北京飞机维修工程有限公司重庆分公司,Doing,"2023-12-12 14:49:28"
160732,"0123FA2A",1.0000,北京飞机维修工程有限公司,Doing,"2023-12-13 13:35:02"
160830,"398908-3",1.0000,苏南瑞丽航空有限公司,Doing,"2023-12-13 18:20:54"
160842,"67600014-1",1.0000,海航航空技术有限公司,Cancel,"2023-12-13 19:49:49"
161366,"65-52810-64",1.0000,中州航空有限责任公司,Doing,"2023-12-16 01:39:50"
161367,"541674-4",1.0000,中州航空有限责任公司,Doing,"2023-12-16 01:39:50"
161496,"67600014-1",1.0000,东方航空技术有限公司,Done,"2023-12-16 23:29:38"
161498,"51090248-002",1.0000,东方航空技术有限公司,Doing,"2023-12-17 00:08:14"
161778,"624018-1",1.0000,海航航空技术有限公司,Doing,"2023-12-18 12:04:44"
162187,"21230-10BA",1.0000,昆明航空有限公司,Done,"2023-12-19 19:48:14"
162196,"67600014-1",1.0000,福州航空有限责任公司,Doing,"2023-12-19 22:44:31"
162276,"572757-1",2.0000,中国邮政航空有限责任公司,Doing,"2023-12-20 10:29:39"
162277,"572756-1",1.0000,中国邮政航空有限责任公司,Doing,"2023-12-20 10:29:39"
162325,"4101054",2.0000,厦门航空有限公司,Doing,"2023-12-20 12:40:59"
162331,"541674-4",1.0000,山东航空股份有限公司,Doing,"2023-12-20 13:36:21"
162489,"0123FA",1.0000,幸福航空有限责任公司,Done,"2023-12-21 10:39:01"
162531,"398908-5",1.0000,山东航空股份有限公司,Doing,"2023-12-21 12:06:59"
162562,"541674-4",1.0000,中国国际航空股份有限公司内蒙古分公司,Done,"2023-12-21 14:17:14"
162738,"0123FA2",1.0000,幸福航空有限责任公司,Done,"2023-12-22 10:24:17"
162757,"024116",1.0000,中国邮政航空有限责任公司,Doing,"2023-12-22 11:04:20"
162797,"63396754-2",1.0000,九元航空有限公司,Doing,"2023-12-22 12:55:23"
162943,"541674-4",1.0000,幸福航空有限责任公司,Done,"2023-12-22 18:54:13"
163055,"4063-19972-01AB",1.0000,昆明航空有限公司,Doing,"2023-12-23 14:06:50"
163283,"0123FA2",1.0000,山东航空股份有限公司,Done,"2023-12-25 07:58:52"
163538,"67600014-1",1.0000,山东航空股份有限公司,Doing,"2023-12-26 09:00:41"
163785,"2340400-2",1.0000,海航航空技术有限公司,Doing,"2023-12-27 08:38:56"
163850,"720737-6",1.0000,九元航空有限公司,Done,"2023-12-27 11:54:31"
163925,"541674-4",1.0000,北京飞机维修工程有限公司重庆分公司,Done,"2023-12-27 15:57:22"
164585,"162BL903",1.0000,九元航空有限公司,Doing,"2023-12-31 05:57:09"
164648,"3290206-1",1.0000,厦门航空有限公司,Doing,"2023-12-31 11:22:26"
165042,"2340400-2",1.0000,长安航空有限责任公司,Doing,"2024-01-02 11:28:54"
165633,"541674-4",1.0000,北京飞机维修工程有限公司天津分公司,Done,"2024-01-04 16:11:32"
165814,"398908-5",1.0000,九元航空有限公司,Doing,"2024-01-05 11:50:20"
165843,"0123FA2",1.0000,中国邮政航空有限责任公司,Doing,"2024-01-05 13:21:17"
165972,"4101054",1.0000,昆明航空有限公司,Confirm,"2024-01-05 22:20:31"
166241,"63396754-2",1.0000,山东航空股份有限公司,Doing,"2024-01-07 16:16:11"
166296,"541674-4",1.0000,山东航空股份有限公司,Doing,"2024-01-07 23:02:38"
166587,"396608-1",1.0000,中国邮政航空有限责任公司,Done,"2024-01-09 07:13:52"
166594,"541674-4",1.0000,中州航空有限责任公司,Doing,"2024-01-09 08:25:34"
166629,"398908-3",1.0000,中国邮政航空有限责任公司,Doing,"2024-01-09 10:07:16"
166640,"65-52810-64",1.0000,中州航空有限责任公司,Doing,"2024-01-09 10:23:10"
167339,"0123FA2",1.0000,北京飞机维修工程有限公司成都分公司,Doing,"2024-01-11 16:29:41"
167831,"398908-5",1.0000,山东航空股份有限公司,Doing,"2024-01-14 08:43:14"
167850,"0123FA2",1.0000,北京飞机维修工程有限公司重庆分公司,Done,"2024-01-14 10:54:17"
167864,"67600014-1",1.0000,河北航空有限公司,Doing,"2024-01-14 12:24:30"
167877,"541674-4",1.0000,北京飞机维修工程有限公司重庆分公司,Done,"2024-01-14 14:39:33"
167918,"67600014-1",1.0000,九元航空有限公司,Cancel,"2024-01-14 19:06:40"
168231,"720737-6",1.0000,山东航空股份有限公司,Doing,"2024-01-16 09:31:26"
169459,"548376-6",1.0000,昆明航空有限公司,Doing,"2024-01-20 12:24:34"
169518,"65-52810-57",1.0000,中国邮政航空有限责任公司,Doing,"2024-01-20 17:04:33"
169639,"3290206-1",1.0000,厦门航空有限公司,Doing,"2024-01-21 12:27:04"
169640,"398908-5",1.0000,厦门航空有限公司,Doing,"2024-01-21 12:27:04"
169667,"541674-4",1.0000,北京飞机维修工程有限公司重庆分公司,Done,"2024-01-21 17:06:18"
169700,"21230-03AC",1.0000,苏南瑞丽航空有限公司,Doing,"2024-01-21 19:43:08"
169748,"541674-4",1.0000,北京飞机维修工程有限公司重庆分公司,Doing,"2024-01-22 08:55:36"
169760,"541674-4",1.0000,山东航空股份有限公司,Done,"2024-01-22 09:31:38"
169766,"67600014-1",1.0000,厦门航空有限公司,Doing,"2024-01-22 09:40:32"
170249,"4063-19972-01AB",1.0000,昆明航空有限公司,Done,"2024-01-23 22:14:38"
170254,AW2835AB06,1.0000,昆明航空有限公司,Done,"2024-01-23 22:48:14"
170391,"398908-5",1.0000,昆明航空有限公司,Doing,"2024-01-24 12:07:36"
170392,"65-52810-64",1.0000,昆明航空有限公司,Doing,"2024-01-24 12:07:36"
170538,"398908-5",1.0000,九元航空有限公司,Doing,"2024-01-24 23:37:19"
170547,"213A3420-7",1.0000,昆明航空有限公司,Doing,"2024-01-25 05:34:46"
171218,"0123FA2",1.0000,厦门航空有限公司,Doing,"2024-01-27 09:17:49"
171219,"4101054",1.0000,厦门航空有限公司,Doing,"2024-01-27 09:18:05"
171236,"541674-4",1.0000,山东航空股份有限公司,Doing,"2024-01-27 10:49:36"
171310,"51090160-1",1.0000,山东航空股份有限公司,Doing,"2024-01-27 17:17:37"
171323,"824392-1-003",1.0000,深圳航空有限责任公司,Doing,"2024-01-27 19:08:21"
171373,"396608-1",1.0000,厦门航空有限公司,Doing,"2024-01-28 09:29:13"
171470,"67600014-1",1.0000,北京飞机维修工程有限公司呼和浩特分公司,Done,"2024-01-28 19:22:52"
172023,"162BL903",1.0000,云南祥鹏航空有限责任公司,Done,"2024-01-30 17:23:39"
172052,"67600014-1",1.0000,东方航空技术有限公司,Confirm,"2024-01-30 22:36:14"
172248,"67600014-1",1.0000,海航航空技术有限公司,Doing,"2024-01-31 15:56:13"
172535,"1150250-1",1.0000,东方航空,Doing,"2024-02-01 15:31:12"
172823,"7121-19971-01AC",1.0000,中国邮政航空有限责任公司,Doing,"2024-02-02 17:13:46"
172993,"51090248-003",1.0000,昆明航空有限公司,Doing,"2024-02-03 15:20:15"
173046,"4101054",1.0000,山东航空股份有限公司,Doing,"2024-02-03 21:55:03"
173066,"541674-4",1.0000,厦门航空有限公司,Doing,"2024-02-04 02:57:17"
173408,"65-52810-64",1.0000,九元航空有限公司,Doing,"2024-02-05 14:04:11"
173424,"396608-1",1.0000,上海航新航宇机械技术有限公司,Cancel,"2024-02-05 14:44:42"
173529,"541674-4",1.0000,福州航空有限责任公司,Doing,"2024-02-06 00:20:29"
173871,"396608-1",1.0000,九元航空有限公司,Confirm,"2024-02-07 11:23:12"
173903,"645242-1",1.0000,昆明航空有限公司,Done,"2024-02-07 13:04:28"
174314,"396608-1",1.0000,山东航空股份有限公司,Doing,"2024-02-09 06:33:09"
174410,"4063-19972-02AA",1.0000,东方航空,Doing,"2024-02-09 13:56:11"
174416,"396498-2",1.0000,东方航空,Doing,"2024-02-09 14:03:57"
174441,"548376-6",1.0000,中国邮政航空有限责任公司,Done,"2024-02-09 16:59:12"
174480,"398908-5",1.0000,九元航空有限公司,Doing,"2024-02-10 08:16:31"
174541,"67600014-1",1.0000,北京飞机维修工程有限公司重庆分公司,Done,"2024-02-10 20:05:22"
174694,"67600014-1",1.0000,北京飞机维修工程有限公司重庆分公司,Done,"2024-02-12 09:15:49"
174710,AW2835AB06,1.0000,昆明航空有限公司,Done,"2024-02-12 10:18:59"
174822,WL501RC1,1.0000,中国邮政航空有限责任公司,Doing,"2024-02-13 09:35:36"
174823,"7121-19971-01AC",1.0000,中国邮政航空有限责任公司,Doing,"2024-02-13 09:35:36"
174923,"1153222-2",1.0000,海航航空技术有限公司,Doing,"2024-02-14 01:34:20"
174976,"21933-01AD",1.0000,中国邮政航空有限责任公司,Doing,"2024-02-14 10:34:24"
175327,"572756-1",2.0000,厦门航空有限公司,Doing,"2024-02-16 15:41:23"
175688,"0123FA2A",1.0000,九元航空有限公司,Doing,"2024-02-18 18:59:48"
175689,"4101054",1.0000,九元航空有限公司,Doing,"2024-02-18 18:59:48"
176008,"398908-5",1.0000,九元航空有限公司,Doing,"2024-02-20 10:30:01"
176656,"7121-19971-01AC",2.0000,中原龙浩航空有限公司,Done,"2024-02-23 00:29:53"
176663,"7121-19971-01AC",1.0000,中原龙浩航空有限公司,Done,"2024-02-23 03:44:00"
176664,"4063-19972-01AB",1.0000,中原龙浩航空有限公司,Done,"2024-02-23 03:44:00"
176665,"7123-19973-03AB",1.0000,中原龙浩航空有限公司,Done,"2024-02-23 03:44:00"
176948,"7121-19971-01AC",1.0000,中国邮政航空有限责任公司,Done,"2024-02-23 18:37:21"
177197,"4063-19972-01AA",1.0000,中国邮政航空有限责任公司,Done,"2024-02-25 10:16:52"
177232,"4063-19972-01AB",1.0000,虚拟客户,Cancel,"2024-02-25 14:22:01"
177596,"0123FA2",1.0000,厦门航空有限公司,Doing,"2024-02-27 01:31:43"
177601,"7123-19973-03AB",1.0000,中原龙浩航空有限公司,Done,"2024-02-27 02:36:15"
177604,"814392-2-002",1.0000,虚拟客户,Cancel,"2024-02-27 03:09:00"
177730,"67600014-1",1.0000,苏南瑞丽航空有限公司,Done,"2024-02-27 13:43:28"
177979,"7123-19973-02AB",1.0000,中国邮政航空有限责任公司,Doing,"2024-02-28 10:10:22"
178178,"67600014-1",1.0000,九元航空有限公司,Doing,"2024-02-28 23:50:28"
178611,"398908-5",1.0000,东方航空技术有限公司,Doing,"2024-03-01 17:37:45"
179062,WL501RC1,1.0000,山东航空股份有限公司,Doing,"2024-03-04 00:05:59"
179281,"824392-1-002",1.0000,昆明航空有限公司,Doing,"2024-03-04 19:02:02"
179282,"7123-19973-03AB",1.0000,虚拟客户,Cancel,"2024-03-04 19:10:05"
179588,"398908-5",1.0000,海航航空技术有限公司,Doing,"2024-03-05 23:17:03"
179601,"4101054",1.0000,苏南瑞丽航空有限公司,Done,"2024-03-06 02:50:09"
180529,"645242-1",1.0000,苏南瑞丽航空有限公司,Doing,"2024-03-09 15:50:41"
180689,"3202444-1",2.0000,昆明航空有限公司,Done,"2024-03-10 15:56:21"
180692,"2215240-3",1.0000,海航航空技术有限公司,Doing,"2024-03-10 16:06:53"
180805,"824392-1-003",1.0000,山东航空股份有限公司,Cancel,"2024-03-11 09:42:59"
180806,"824392-2-003",1.0000,山东航空股份有限公司,Cancel,"2024-03-11 09:42:59"
180807,"7123-19973-03AB",1.0000,山东航空股份有限公司,Cancel,"2024-03-11 09:42:59"
180808,"7123-19973-02AB",1.0000,山东航空股份有限公司,Cancel,"2024-03-11 09:42:59"
180809,"824392-1-002",1.0000,山东航空股份有限公司,Cancel,"2024-03-11 09:42:59"
180810,"1019439-1-001",1.0000,山东航空股份有限公司,Cancel,"2024-03-11 09:42:59"
180811,"814392-4-003",1.0000,山东航空股份有限公司,Cancel,"2024-03-11 09:42:59"
180812,"7123-19973-02AC",1.0000,山东航空股份有限公司,Cancel,"2024-03-11 09:42:59"
180813,"7123-19973-03AC",1.0000,山东航空股份有限公司,Doing,"2024-03-11 09:42:59"
180814,"1019439-2-001",1.0000,山东航空股份有限公司,Cancel,"2024-03-11 09:42:59"
181097,"541674-4",1.0000,海航航空技术有限公司,Doing,"2024-03-11 21:57:01"
181111,"7123-19973-02AC",1.0000,中原龙浩航空有限公司,Done,"2024-03-12 01:11:27"
181185,"67600014-1",1.0000,深圳航空有限责任公司,Doing,"2024-03-12 10:46:25"
181798,"63396754-2",1.0000,山东航空股份有限公司,Doing,"2024-03-14 07:08:54"
182133,"3214972-1",1.0000,中州航空有限责任公司,Done,"2024-03-15 12:46:57"
182134,"398908-3",1.0000,中州航空有限责任公司,Doing,"2024-03-15 12:46:57"
182196,"624018-1",1.0000,中州航空有限责任公司,Done,"2024-03-15 15:13:14"
182329,"4101054",1.0000,苏南瑞丽航空有限公司,Done,"2024-03-16 07:41:09"
182409,"67600014-1",1.0000,昆明航空有限公司,Doing,"2024-03-16 15:14:08"
182695,"1019439-2-001",1.0000,山东航空股份有限公司,Done,"2024-03-18 10:55:11"
182978,"4101054",1.0000,苏南瑞丽航空有限公司,Cancel,"2024-03-19 09:51:19"
183020,"2215280-3",1.0000,东方航空技术有限公司,Doing,"2024-03-19 11:02:21"
183217,"4063-19972-01AA",1.0000,中国邮政航空有限责任公司,Confirm,"2024-03-19 21:34:00"
183221,"7121-19971-01AC",1.0000,中国邮政航空有限责任公司,Doing,"2024-03-19 21:47:16"
183318,"024116",1.0000,中州航空有限责任公司,Doing,"2024-03-20 11:14:46"
183646,"0123FA2A",1.0000,九元航空有限公司,Doing,"2024-03-21 13:54:06"
184245,"645242-1",1.0000,苏南瑞丽航空有限公司,Done,"2024-03-24 02:10:53"
184553,"541674-4",1.0000,山东航空股份有限公司,Done,"2024-03-25 14:22:17"
184636,"51090160-1",1.0000,云南祥鹏航空有限责任公司,Doing,"2024-03-25 18:29:45"
184693,"398908-5",1.0000,东方航空技术有限公司,Doing,"2024-03-26 07:53:49"
185063,"398908-3",1.0000,苏南瑞丽航空有限公司,Done,"2024-03-27 16:00:27"
185291,"67600014-1",1.0000,厦门航空有限公司,Doing,"2024-03-28 13:38:58"
185548,"398908-5",1.0000,江苏京东货运航空有限公司,Done,"2024-03-29 10:52:58"
185940,"398908-5",1.0000,金鹏航空股份有限公司,Doing,"2024-03-31 13:08:57"
187196,"67600014-1",1.0000,北京飞机维修工程有限公司天津分公司,Doing,"2024-04-05 17:11:26"
187658,"398908-3",1.0000,山东航空股份有限公司,Doing,"2024-04-07 20:43:03"
187973,"7123-19973-02AB",1.0000,中原龙浩航空有限公司,Doing,"2024-04-09 08:55:56"
187996,"398908-5",1.0000,幸福航空有限责任公司,Done,"2024-04-09 09:44:22"
188458,"398908-6",1.0000,九元航空有限公司,Doing,"2024-04-10 22:42:05"
189370,"398908-5",1.0000,九元航空有限公司,Doing,"2024-04-14 23:19:10"
190222,"541674-4",1.0000,山东航空股份有限公司,Done,"2024-04-17 18:16:34"
190419,"4101054",1.0000,山东航空股份有限公司,Doing,"2024-04-18 14:57:39"
191074,"1019439-1-001",1.0000,山东航空股份有限公司,Doing,"2024-04-21 17:48:01"
191901,"622814-5",1.0000,金鹏航空股份有限公司,Done,"2024-04-24 19:19:32"
192057,"3202444-1",1.0000,金鹏航空股份有限公司,Done,"2024-04-25 11:08:06"
192499,"67600014-1",1.0000,福州航空有限责任公司,Doing,"2024-04-27 00:25:23"
192661,"67600014-1",1.0000,苏南瑞丽航空有限公司,Done,"2024-04-28 01:53:39"
